customer_id,signup_date,customer_segment,country,preferred_payment_method
CUST-003559,2020-04-06,retail,US,digital_wallet
CUST-003560,2022-04-03,retail,IN,bank_transfer
CUST-003561,2019-05-22,retail,CA,card
CUST-003562,2023-02-26,retail,DE,digital_wallet
CUST-003563,2023-12-17,smb,US,card
CUST-003564,2022-11-28,smb,US,bank_transfer
CUST-003565,2022-12-17,retail,IN,bank_transfer
CUST-003566,2020-06-30,retail,US,card
CUST-003567,2022-11-14,smb,CA,card
CUST-003568,2019-11-18,retail,US,card
CUST-003569,2020-01-21,retail,US,card
CUST-003570,2023-10-29,retail,AU,digital_wallet
CUST-003571,2022-02-06,smb,AU,bank_transfer
CUST-003572,2020-08-10,smb,US,digital_wallet
CUST-003573,2019-05-14,retail,IN,bank_transfer
CUST-003574,2019-05-20,smb,GB,card
CUST-003575,2021-04-23,retail,IN,card
CUST-003576,2023-02-17,retail,US,card
CUST-003577,2020-06-27,retail,GB,card
CUST-003578,2021-04-26,retail,US,card
CUST-003579,2019-11-14,retail,DE,card
CUST-003580,2022-10-06,retail,US,card
CUST-003581,2022-03-08,retail,US,card
CUST-003582,2022-05-20,retail,GB,card
CUST-003583,2024-06-23,retail,US,card
CUST-003584,2024-03-18,smb,US,digital_wallet
CUST-003585,2020-12-30,enterprise,US,card
CUST-003586,2020-01-13,retail,DE,digital_wallet
CUST-003587,2020-09-14,smb,CA,digital_wallet
CUST-003588,2023-05-19,smb,US,card
CUST-003589,2022-01-24,retail,US,card
CUST-003590,2021-12-04,enterprise,CA,card
CUST-003591,2024-02-05,smb,US,digital_wallet
CUST-003592,2019-04-07,smb,AU,card
CUST-003593,2022-04-01,smb,US,card
CUST-003594,2020-05-22,smb,DE,digital_wallet
CUST-003595,2023-04-15,retail,US,card
CUST-003596,2023-07-25,smb,DE,bank_transfer
CUST-003597,2019-09-08,retail,CA,card
CUST-003598,2024-04-26,retail,IN,card
CUST-003599,2023-03-14,retail,GB,digital_wallet
CUST-003600,2020-09-24,retail,US,card
CUST-003601,2021-06-10,smb,US,digital_wallet
CUST-003602,2021-12-27,enterprise,CA,digital_wallet
CUST-003603,2023-10-30,smb,CA,card
CUST-003604,2019-02-21,retail,DE,bank_transfer
CUST-003605,2020-12-18,retail,GB,card
CUST-003606,2021-06-13,retail,US,card
CUST-003607,2019-06-20,retail,GB,card
CUST-003608,2019-10-05,enterprise,US,card
CUST-003609,2020-04-23,smb,US,card
CUST-003610,2019-05-05,smb,US,card
CUST-003611,2024-03-17,retail,US,digital_wallet
CUST-003612,2019-02-18,smb,US,bank_transfer
CUST-003613,2019-01-16,retail,CA,card
CUST-003614,2020-04-28,retail,US,card
CUST-003615,2021-02-24,retail,US,card
CUST-003616,2022-10-13,retail,IN,card
CUST-003617,2020-07-10,retail,CA,digital_wallet
CUST-003618,2023-05-28,smb,IN,card
CUST-003619,2020-05-19,retail,IN,card
CUST-003620,2021-08-09,retail,CA,card
CUST-003621,2022-03-09,retail,US,card
CUST-003622,2020-05-30,smb,US,card
CUST-003623,2020-01-24,smb,US,digital_wallet
CUST-003624,2021-08-29,smb,US,card
CUST-003625,2020-03-16,smb,US,card
CUST-003626,2022-06-08,retail,GB,bank_transfer
CUST-003627,2020-08-08,retail,IN,card
CUST-003628,2022-12-25,retail,US,bank_transfer
CUST-003629,2020-04-07,smb,CA,digital_wallet
CUST-003630,2020-05-18,retail,US,card
CUST-003631,2020-12-04,retail,CA,card
CUST-003632,2021-01-16,retail,US,card
CUST-003633,2020-02-21,retail,US,card
CUST-003634,2022-03-08,retail,DE,card
CUST-003635,2023-04-23,retail,US,card
CUST-003636,2019-12-22,enterprise,IN,card
CUST-003637,2020-02-23,retail,IN,card
CUST-003638,2020-05-06,smb,US,card
CUST-003639,2023-10-21,retail,CA,card
CUST-003640,2019-12-18,retail,IN,digital_wallet
CUST-003641,2024-04-29,retail,GB,card
CUST-003642,2021-05-21,retail,IN,card
CUST-003643,2021-07-02,enterprise,DE,digital_wallet
CUST-003644,2023-10-06,smb,GB,card
CUST-003645,2020-01-27,retail,US,digital_wallet
CUST-003646,2022-06-25,retail,IN,digital_wallet
CUST-003647,2023-03-11,smb,GB,card
CUST-003648,2022-07-27,smb,GB,digital_wallet
CUST-003649,2019-01-29,smb,US,card
CUST-003650,2022-03-31,retail,GB,digital_wallet
CUST-003651,2022-09-13,retail,GB,digital_wallet
CUST-003652,2020-11-27,retail,GB,card
CUST-003653,2019-02-02,retail,IN,card
CUST-003654,2019-01-10,smb,IN,card
CUST-003655,2019-10-01,retail,IN,card
CUST-003656,2021-08-16,enterprise,US,digital_wallet
CUST-003657,2019-09-23,retail,IN,card
CUST-003658,2023-10-17,retail,DE,card
CUST-003659,2020-11-19,retail,US,card
CUST-003660,2023-01-20,smb,CA,digital_wallet
CUST-003661,2022-02-21,smb,IN,card
CUST-003662,2020-08-17,retail,IN,digital_wallet
CUST-003663,2023-10-11,retail,IN,digital_wallet
CUST-003664,2021-03-24,retail,IN,card
CUST-003665,2020-11-26,retail,GB,card
CUST-003666,2019-10-21,retail,IN,card
CUST-003667,2022-10-15,enterprise,CA,card
CUST-003668,2021-06-08,smb,US,card
CUST-003669,2019-06-06,retail,DE,card
CUST-003670,2022-05-20,smb,US,card
CUST-003671,2023-07-06,smb,US,digital_wallet
CUST-003672,2021-02-04,retail,US,bank_transfer
CUST-003673,2019-02-02,smb,CA,card
CUST-003674,2019-03-06,retail,CA,card
CUST-003675,2023-04-17,enterprise,US,card
CUST-003676,2019-08-15,smb,IN,bank_transfer
CUST-003677,2020-10-07,retail,US,card
CUST-003678,2023-12-05,retail,US,bank_transfer
CUST-003679,2020-05-27,retail,US,digital_wallet
CUST-003680,2023-03-09,smb,US,card
CUST-003681,2020-06-06,smb,GB,digital_wallet
CUST-003682,2022-03-06,retail,GB,card
CUST-003683,2021-11-04,smb,GB,digital_wallet
CUST-003684,2022-05-19,smb,DE,digital_wallet
CUST-003685,2022-07-03,retail,IN,bank_transfer
CUST-003686,2019-10-23,retail,DE,card
CUST-003687,2023-10-15,smb,US,card
CUST-003688,2023-04-10,retail,IN,digital_wallet
CUST-003689,2021-05-17,retail,IN,digital_wallet
CUST-003690,2022-11-16,retail,US,card
CUST-003691,2019-03-29,smb,US,card
CUST-003692,2023-03-08,retail,CA,card
CUST-003693,2022-12-28,enterprise,CA,digital_wallet
CUST-003694,2019-04-17,retail,CA,card
CUST-003695,2023-09-08,retail,GB,digital_wallet
CUST-003696,2019-01-29,retail,CA,card
CUST-003697,2021-04-30,enterprise,US,card
CUST-003698,2022-04-30,retail,CA,card
CUST-003699,2022-04-02,retail,US,card
CUST-003700,2022-03-16,retail,US,card
CUST-003701,2020-01-11,retail,US,card
CUST-003702,2023-01-11,smb,US,card
CUST-003703,2022-08-27,retail,GB,bank_transfer
CUST-003704,2021-04-26,retail,GB,card
CUST-003705,2023-04-19,smb,US,card
CUST-003706,2023-03-05,retail,US,card
CUST-003707,2021-02-19,retail,IN,card
CUST-003708,2022-11-15,smb,US,card
CUST-003709,2023-01-14,retail,GB,digital_wallet
CUST-003710,2022-09-23,smb,IN,card
CUST-003711,2023-07-16,enterprise,DE,card
CUST-003712,2021-11-04,retail,US,card
CUST-003713,2022-11-01,retail,US,card
CUST-003714,2020-03-23,retail,IN,bank_transfer
CUST-003715,2020-11-06,retail,IN,card
CUST-003716,2019-05-07,retail,US,bank_transfer
CUST-003717,2020-12-29,retail,IN,digital_wallet
CUST-003718,2020-11-02,retail,DE,card
CUST-003719,2020-12-21,retail,IN,card
CUST-003720,2020-11-02,smb,IN,card
CUST-003721,2020-06-23,retail,US,bank_transfer
CUST-003722,2021-04-18,smb,US,digital_wallet
CUST-003723,2023-02-17,enterprise,CA,bank_transfer
CUST-003724,2021-06-27,retail,US,card
CUST-003725,2023-07-11,retail,US,digital_wallet
CUST-003726,2020-11-01,smb,GB,bank_transfer
CUST-003727,2019-03-01,enterprise,CA,digital_wallet
CUST-003728,2021-05-24,retail,GB,digital_wallet
CUST-003729,2024-01-09,retail,GB,card
CUST-003730,2020-10-29,retail,US,digital_wallet
CUST-003731,2021-07-11,retail,US,card
CUST-003732,2021-12-26,retail,AU,bank_transfer
CUST-003733,2023-10-07,retail,US,card
CUST-003734,2019-03-08,retail,GB,card
CUST-003735,2021-08-14,smb,US,card
CUST-003736,2020-06-11,retail,CA,bank_transfer
CUST-003737,2020-04-20,smb,DE,card
CUST-003738,2021-02-13,retail,GB,card
CUST-003739,2019-08-01,retail,CA,bank_transfer
CUST-003740,2019-12-07,smb,US,digital_wallet
CUST-003741,2019-10-13,retail,GB,card
CUST-003742,2023-08-30,retail,IN,card
CUST-003743,2022-03-01,smb,AU,card
CUST-003744,2020-05-04,retail,IN,bank_transfer
CUST-003745,2023-03-21,retail,GB,digital_wallet
CUST-003746,2020-03-31,retail,CA,card
CUST-003747,2019-10-07,enterprise,IN,digital_wallet
CUST-003748,2021-06-28,retail,GB,card
CUST-003749,2021-09-28,retail,US,digital_wallet
CUST-003750,2019-05-12,retail,GB,card
CUST-003751,2023-04-17,retail,GB,card
CUST-003752,2023-10-20,retail,IN,bank_transfer
CUST-003753,2024-04-26,retail,CA,digital_wallet
CUST-003754,2020-12-06,retail,GB,card
CUST-003755,2019-01-19,enterprise,GB,card
CUST-003756,2019-05-04,retail,GB,card
CUST-003757,2021-02-10,retail,US,card
CUST-003758,2019-04-20,retail,US,digital_wallet
CUST-003759,2023-08-15,smb,IN,digital_wallet
CUST-003760,2022-09-24,retail,IN,digital_wallet
CUST-003761,2024-05-17,smb,GB,bank_transfer
CUST-003762,2020-07-25,retail,IN,digital_wallet
CUST-003763,2020-01-02,smb,AU,card
CUST-003764,2021-03-13,retail,US,card
CUST-003765,2019-05-12,smb,DE,card
CUST-003766,2019-04-15,smb,US,card
CUST-003767,2019-01-19,retail,GB,digital_wallet
CUST-003768,2022-04-11,smb,IN,card
CUST-003769,2022-01-10,retail,GB,card
CUST-003770,2023-08-15,smb,GB,card
CUST-003771,2022-08-26,smb,US,digital_wallet
CUST-003772,2019-07-31,retail,IN,digital_wallet
CUST-003773,2020-09-30,smb,GB,digital_wallet
CUST-003774,2023-07-11,enterprise,US,bank_transfer
CUST-003775,2024-06-11,retail,US,digital_wallet
CUST-003776,2022-03-23,retail,IN,card
CUST-003777,2023-05-05,retail,US,bank_transfer
CUST-003778,2022-07-28,retail,US,bank_transfer
CUST-003779,2019-02-18,retail,DE,card
CUST-003780,2022-10-31,retail,CA,digital_wallet
CUST-003781,2021-02-06,retail,US,bank_transfer
CUST-003782,2019-07-13,retail,US,digital_wallet
CUST-003783,2023-04-07,retail,US,digital_wallet
CUST-003784,2023-04-03,retail,US,digital_wallet
CUST-003785,2020-01-06,retail,DE,digital_wallet
CUST-003786,2024-05-30,retail,US,card
CUST-003787,2020-05-03,retail,IN,bank_transfer
CUST-003788,2023-07-26,retail,AU,card
CUST-003789,2024-06-08,smb,US,card
CUST-003790,2022-02-25,smb,IN,card
CUST-003791,2022-02-13,retail,US,card
CUST-003792,2023-08-27,retail,IN,digital_wallet
CUST-003793,2024-02-10,retail,GB,card
CUST-003794,2022-03-09,retail,US,card
CUST-003795,2021-10-29,smb,CA,card
CUST-003796,2022-05-11,retail,US,card
CUST-003797,2023-06-17,retail,US,card
CUST-003798,2019-09-29,smb,IN,card
CUST-003799,2023-05-05,smb,GB,card
CUST-003800,2019-07-22,retail,GB,card
CUST-003801,2020-05-14,retail,CA,card
CUST-003802,2023-10-06,retail,GB,card
CUST-003803,2020-08-17,smb,US,card
CUST-003804,2020-07-11,smb,US,digital_wallet
CUST-003805,2022-03-25,enterprise,GB,card
CUST-003806,2019-03-06,smb,IN,card
CUST-003807,2022-04-03,retail,US,digital_wallet
CUST-003808,2021-05-29,smb,US,card
CUST-003809,2022-09-14,smb,GB,card
CUST-003810,2020-10-17,retail,US,card
CUST-003811,2019-08-15,enterprise,US,digital_wallet
CUST-003812,2023-10-06,retail,DE,card
CUST-003813,2022-04-07,retail,CA,card
CUST-003814,2020-11-16,smb,US,bank_transfer
CUST-003815,2021-04-06,enterprise,US,digital_wallet
CUST-003816,2019-07-15,retail,US,card
CUST-003817,2020-05-03,smb,AU,card
CUST-003818,2023-02-25,retail,IN,card
CUST-003819,2020-07-01,retail,DE,card
CUST-003820,2022-08-07,enterprise,GB,card
CUST-003821,2022-12-09,enterprise,IN,bank_transfer
CUST-003822,2020-01-20,enterprise,IN,card
CUST-003823,2019-09-04,retail,US,card
CUST-003824,2020-12-18,retail,IN,card
CUST-003825,2019-01-02,retail,AU,digital_wallet
CUST-003826,2023-02-27,enterprise,US,digital_wallet
CUST-003827,2024-02-21,retail,US,card
CUST-003828,2023-11-06,retail,CA,card
CUST-003829,2020-04-20,retail,US,card
CUST-003830,2023-12-31,retail,AU,card
CUST-003831,2022-09-20,smb,US,card
CUST-003832,2019-10-04,retail,IN,card
CUST-003833,2022-09-05,retail,US,card
CUST-003834,2022-03-03,retail,US,bank_transfer
CUST-003835,2019-01-25,retail,CA,card
CUST-003836,2021-02-13,smb,GB,card
CUST-003837,2019-10-01,retail,US,card
CUST-003838,2023-06-22,retail,US,digital_wallet
CUST-003839,2022-04-21,retail,US,digital_wallet
CUST-003840,2019-03-13,retail,US,bank_transfer
CUST-003841,2019-06-04,smb,US,digital_wallet
CUST-003842,2020-05-29,smb,US,card
CUST-003843,2024-04-04,retail,IN,card
CUST-003844,2023-04-27,retail,US,card
CUST-003845,2019-01-05,retail,GB,card
CUST-003846,2023-09-17,retail,CA,bank_transfer
CUST-003847,2023-11-06,smb,IN,digital_wallet
CUST-003848,2021-12-03,smb,US,card
CUST-003849,2019-02-02,retail,US,digital_wallet
CUST-003850,2019-04-09,retail,AU,bank_transfer
CUST-003851,2022-04-26,retail,DE,digital_wallet
CUST-003852,2024-05-21,smb,US,digital_wallet
CUST-003853,2021-11-01,retail,IN,bank_transfer
CUST-003854,2023-09-15,retail,CA,bank_transfer
CUST-003855,2023-09-24,retail,GB,card
CUST-003856,2020-12-26,retail,CA,card
CUST-003857,2020-09-12,retail,GB,bank_transfer
CUST-003858,2019-10-23,smb,IN,card
CUST-003859,2020-07-09,smb,AU,card
CUST-003860,2022-10-03,smb,US,digital_wallet
CUST-003861,2019-01-28,smb,CA,card
CUST-003862,2021-11-20,retail,DE,digital_wallet
CUST-003863,2020-02-06,retail,IN,card
CUST-003864,2019-12-23,retail,US,card
CUST-003865,2020-11-25,smb,GB,card
CUST-003866,2024-06-16,retail,US,card
CUST-003867,2020-07-01,retail,IN,bank_transfer
CUST-003868,2020-01-17,enterprise,IN,card
CUST-003869,2021-05-14,smb,AU,card
CUST-003870,2019-01-04,retail,GB,card
CUST-003871,2021-07-04,retail,GB,card
CUST-003872,2019-09-30,retail,DE,digital_wallet
CUST-003873,2023-04-26,retail,GB,card
CUST-003874,2023-12-02,retail,US,digital_wallet
CUST-003875,2021-12-23,retail,IN,bank_transfer
CUST-003876,2019-02-02,smb,IN,card
CUST-003877,2021-01-24,smb,IN,card
CUST-003878,2020-05-15,smb,US,card
CUST-003879,2022-12-30,smb,DE,card
CUST-003880,2019-05-20,retail,IN,card
CUST-003881,2022-03-21,retail,IN,digital_wallet
CUST-003882,2019-12-21,retail,DE,digital_wallet
CUST-003883,2019-10-09,retail,US,digital_wallet
CUST-003884,2021-08-09,retail,IN,card
CUST-003885,2022-08-13,retail,IN,card
CUST-003886,2020-01-09,retail,US,card
CUST-003887,2022-07-19,smb,IN,digital_wallet
CUST-003888,2022-11-23,retail,US,card
CUST-003889,2022-11-18,retail,US,card
CUST-003890,2023-03-02,retail,US,card
CUST-003891,2021-08-06,retail,GB,card
CUST-003892,2020-09-05,smb,DE,card
CUST-003893,2020-01-09,smb,US,digital_wallet
CUST-003894,2021-03-18,retail,IN,card
CUST-003895,2020-08-16,smb,US,card
CUST-003896,2023-03-31,retail,CA,digital_wallet
CUST-003897,2023-02-16,smb,GB,card
CUST-003898,2022-08-29,retail,IN,digital_wallet
CUST-003899,2022-06-02,smb,IN,card
CUST-003900,2020-04-01,retail,IN,card
CUST-003901,2022-12-27,enterprise,IN,card
CUST-003902,2024-05-30,enterprise,IN,card
CUST-003903,2021-01-15,smb,CA,card
CUST-003904,2019-11-24,retail,DE,card
CUST-003905,2022-11-28,retail,US,card
CUST-003906,2020-10-28,retail,GB,digital_wallet
CUST-003907,2022-11-25,smb,US,card
CUST-003908,2020-05-26,retail,GB,card
CUST-003909,2019-05-19,retail,US,card
CUST-003910,2021-06-11,smb,CA,card
CUST-003911,2022-01-24,retail,GB,card
CUST-003912,2019-12-30,smb,US,card
CUST-003913,2023-01-27,smb,US,digital_wallet
CUST-003914,2023-10-08,smb,US,card
CUST-003915,2019-09-09,enterprise,CA,bank_transfer
CUST-003916,2020-09-27,smb,CA,digital_wallet
CUST-003917,2019-08-11,retail,CA,card
CUST-003918,2020-03-10,retail,IN,bank_transfer
CUST-003919,2023-04-12,retail,CA,card
CUST-003920,2024-05-05,retail,CA,card
CUST-003921,2022-08-01,retail,US,card
CUST-003922,2019-01-08,retail,US,card
CUST-003923,2020-07-06,retail,DE,card
CUST-003924,2020-10-11,retail,DE,card
CUST-003925,2022-06-11,retail,GB,card
CUST-003926,2022-09-02,smb,GB,card
CUST-003927,2023-01-20,smb,US,digital_wallet
CUST-003928,2021-09-16,retail,GB,card
CUST-003929,2023-07-27,retail,CA,card
CUST-003930,2022-04-28,smb,GB,digital_wallet
CUST-003931,2020-10-16,retail,IN,card
CUST-003932,2022-03-16,retail,US,card
CUST-003933,2020-01-21,smb,US,digital_wallet
CUST-003934,2021-01-24,smb,GB,digital_wallet
CUST-003935,2019-09-03,retail,CA,card
CUST-003936,2022-02-04,retail,IN,card
CUST-003937,2021-07-22,retail,DE,card
CUST-003938,2022-03-12,enterprise,GB,card
CUST-003939,2020-07-22,enterprise,IN,card
CUST-003940,2020-01-08,smb,US,card
CUST-003941,2020-09-15,smb,IN,card
CUST-003942,2024-05-14,smb,IN,card
CUST-003943,2023-10-02,retail,IN,digital_wallet
CUST-003944,2022-11-15,retail,US,card
CUST-003945,2022-06-22,enterprise,US,card
CUST-003946,2019-05-13,smb,GB,card
CUST-003947,2023-12-02,smb,IN,card
CUST-003948,2023-12-21,retail,US,card
CUST-003949,2024-03-01,retail,AU,card
CUST-003950,2021-03-19,retail,IN,card
CUST-003951,2023-05-26,retail,CA,digital_wallet
CUST-003952,2023-12-25,retail,CA,card
CUST-003953,2021-12-27,smb,IN,card
CUST-003954,2020-03-08,retail,GB,digital_wallet
CUST-003955,2019-08-22,retail,US,card
CUST-003956,2021-04-11,retail,GB,card
CUST-003957,2020-12-30,retail,US,digital_wallet
CUST-003958,2022-07-06,retail,GB,digital_wallet
CUST-003959,2022-07-01,retail,GB,card
CUST-003960,2020-03-08,retail,GB,card
CUST-003961,2021-09-19,retail,IN,card
CUST-003962,2020-07-11,smb,CA,card
CUST-003963,2024-04-25,smb,US,bank_transfer
CUST-003964,2021-10-12,smb,IN,card
CUST-003965,2021-10-25,enterprise,US,card
CUST-003966,2024-05-18,retail,DE,card
CUST-003967,2020-01-05,retail,US,card
CUST-003968,2020-12-16,retail,US,card
CUST-003969,2024-04-17,smb,US,card
CUST-003970,2019-05-03,smb,DE,card
CUST-003971,2023-05-05,retail,CA,card
CUST-003972,2023-04-26,retail,US,card
CUST-003973,2020-08-04,enterprise,IN,card
CUST-003974,2021-01-25,retail,IN,digital_wallet
CUST-003975,2019-04-02,retail,GB,digital_wallet
CUST-003976,2022-05-01,retail,US,card
CUST-003977,2020-07-30,smb,US,card
CUST-003978,2019-11-14,retail,US,card
CUST-003979,2021-12-28,retail,US,bank_transfer
CUST-003980,2023-11-19,enterprise,US,card
CUST-003981,2023-12-01,retail,US,card
CUST-003982,2020-03-09,retail,CA,bank_transfer
CUST-003983,2021-04-18,retail,GB,bank_transfer
CUST-003984,2022-01-05,enterprise,DE,card
CUST-003985,2020-02-02,smb,US,card
CUST-003986,2021-04-05,retail,US,digital_wallet
CUST-003987,2024-01-13,retail,GB,digital_wallet
CUST-003988,2023-11-26,retail,GB,card
CUST-003989,2020-02-13,retail,US,digital_wallet
CUST-003990,2022-01-12,smb,US,card
CUST-003991,2022-11-20,smb,DE,digital_wallet
CUST-003992,2020-05-08,retail,GB,card
CUST-003993,2019-02-14,smb,IN,card
CUST-003994,2019-03-19,enterprise,GB,digital_wallet
CUST-003995,2019-09-27,retail,CA,card
CUST-003996,2024-05-23,smb,CA,digital_wallet
CUST-003997,2023-09-26,smb,DE,digital_wallet
CUST-003998,2022-06-06,retail,US,digital_wallet
CUST-003999,2021-05-07,retail,IN,card
CUST-004000,2021-12-12,smb,GB,digital_wallet
